"site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential_duplicate_group_manual","duplicate.notes","NEW_RECORD","GROA.site.ID"
4888,"Shanxi 380",NA,NA,NA,"NAC","","China",36.75,112.48,"1579",NA,"10","NAC","NAC","395",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5169",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5169
4889,"Shanxi 381",NA,NA,NA,"NAC","","China",37.23,112.51,"1320",NA,"10","NAC","NAC","395",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5170",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5170
4890,"Shanxi 382",NA,NA,NA,"NAC","","China",36.52,112.54,"1300",NA,"10","NAC","NAC","395",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5171",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5171
4891,"Shanxi 383",NA,NA,NA,"NAC","","China",35.77,112.73,"1100",NA,"10","NAC","NAC","395",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5172",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5172
4892,"Shanxi 384",NA,NA,NA,"NAC","","China",39.3,112.95,"2030",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5173",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5173
4893,"Shanxi 385",NA,NA,NA,"NAC","","China",38.02,112.98,"1400",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5174",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5174
4894,"Shanxi 386",NA,NA,NA,"NAC","","China",36.85,113.04,"1610",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5175",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5175
4895,"Shanxi 387",NA,NA,NA,"NAC","","China",35.95,113.11,"1350",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5176",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5176
4896,"Shanxi 388",NA,NA,NA,"NAC","","China",35.52,113.16,"1280",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5177",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5177
4897,"Shanxi 389",NA,NA,NA,"NAC","","China",37.47,113.27,"1600",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5178",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5178
4898,"Shanxi 390",NA,NA,NA,"NAC","","China",36.7,113.28,"1740",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5179",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5179
4899,"Shanxi 391",NA,NA,NA,"NAC","","China",37.47,113.28,"1641",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5180",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5180
4900,"Shanxi 392",NA,NA,NA,"NAC","","China",35.52,113.29,"1280",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5181",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5181
4901,"Shanxi 393",NA,NA,NA,"NAC","","China",36.65,113.3,"1480",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5182",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5182
4902,"Shanxi 394",NA,NA,NA,"NAC","","China",36.68,113.3,"1630",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5183",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5183
4903,"Shanxi 395",NA,NA,NA,"NAC","","China",37.47,113.31,"1430",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5184",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5184
4904,"Shanxi 396",NA,NA,NA,"NAC","","China",36.63,113.33,"1670",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5185",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5185
4905,"Shanxi 397",NA,NA,NA,"NAC","","China",36.82,113.33,"1640",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5186",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5186
4906,"Shanxi 398",NA,NA,NA,"NAC","","China",37.47,113.33,"1582",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5187",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5187
4907,"Shanxi 399",NA,NA,NA,"NAC","","China",38.92,113.33,"1522",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5188",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5188
4908,"Shanxi 400",NA,NA,NA,"NAC","","China",36.85,113.35,"1540",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5189",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5189
4909,"Shanxi 401",NA,NA,NA,"NAC","","China",37.43,113.35,"1500",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5190",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5190
4910,"Shanxi 402",NA,NA,NA,"NAC","","China",37.47,113.35,"1590",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5191",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5191
4911,"Shanxi 403",NA,NA,NA,"NAC","","China",37.5,113.35,"1575",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5192",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5192
4912,"Shanxi 404",NA,NA,NA,"NAC","","China",36.87,113.36,"1550",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5193",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5193
4913,"Shanxi 405",NA,NA,NA,"NAC","","China",37.33,113.37,"1520",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5194",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5194
4914,"Shanxi 406",NA,NA,NA,"NAC","","China",37.12,113.45,"1600",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5195",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5195
4915,"Shanxi 407",NA,NA,NA,"NAC","","China",37.42,113.46,"1490",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5196",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5196
4916,"Shanxi 408",NA,NA,NA,"NAC","","China",37.32,113.48,"1551",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5197",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5197
4917,"Shanxi 409",NA,NA,NA,"NAC","","China",37.4,113.48,"1445",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5198",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5198
4918,"Shanxi 410",NA,NA,NA,"NAC","","China",37.05,113.5,"1556",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5199",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5199
4919,"Shanxi 411",NA,NA,NA,"NAC","","China",37.12,113.5,"1845",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5200",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5200
4920,"Shanxi 412",NA,NA,NA,"NAC","","China",39.12,113.5,"2188",NA,"14","NAC","NAC","570",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5201",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5201
4921,"Shanxi 413",NA,NA,NA,"NAC","","China",35.67,113.52,"1385",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5202",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5202
4922,"Shanxi 414",NA,NA,NA,"NAC","","China",37.07,113.52,"1798",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5203",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5203
4923,"Shanxi 415",NA,NA,NA,"NAC","","China",37.18,113.52,"1856",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5204",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5204
4924,"Shanxi 416",NA,NA,NA,"NAC","","China",39.12,113.54,"2480",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5205",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5205
4925,"Shanxi 417",NA,NA,NA,"NAC","","China",37.2,113.55,"2000",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5206",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5206
4926,"Shanxi 418",NA,NA,NA,"NAC","","China",37.27,113.59,"1700",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5207",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5207
4927,"Shanxi 419",NA,NA,NA,"NAC","","China",37.72,113.59,"1100",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5208",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5208
4928,"Shanxi 420",NA,NA,NA,"NAC","","China",39.12,113.59,"2500",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5209",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5209
4929,"Shanxi 421",NA,NA,NA,"NAC","","China",38.83,113.63,"1600",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5210",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5210
4930,"Shanxi 422",NA,NA,NA,"NAC","","China",39.1,113.66,"2300",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5211",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5211
4931,"Shanxi 423",NA,NA,NA,"NAC","","China",39.18,113.71,"2490",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5212",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5212
4932,"Shanxi 424",NA,NA,NA,"NAC","","China",39.73,113.8,"1982",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5213",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5213
4933,"Shanxi 425",NA,NA,NA,"NAC","","China",39.9,113.83,"2075",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5214",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5214
4934,"Shanxi 426",NA,NA,NA,"NAC","","China",39.93,113.97,"2010",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5215",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5215
4935,"Shanxi 427",NA,NA,NA,"NAC","","China",39.13,114.15,"2581",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5216",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5216
4936,"Shaowu Fujian ",NA,NA,NA,"NAC","","China",27.2,117.1,"892",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5217",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5217
4937,"Shaowu Fujian 1",NA,NA,NA,"NAC","","China",27.1,117.3,"1330",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5218",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5218
4938,"Shaowu Fujian 2",NA,NA,NA,"NAC","","China",27.3,117.3,"470",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5219",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5219
4939,"Shaowu Fujian 3",NA,NA,NA,"NAC","","China",27.3,117.4,"610",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5220",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5220
4940,"Shaowu Fujian 4",NA,NA,NA,"NAC","","China",27,117.6,"415",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5221",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5221
4941,"Shibing Guizhou ",NA,NA,NA,"NAC","","China",27.17,108.05,"950",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5222",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5222
4942,"Shibing Guizhou 1",NA,NA,NA,"NAC","","China",27.17,108.09,"600",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5223",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5223
4943,"Shimen Hunan ",NA,NA,NA,"NAC","","China",30.03,111,"840",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5224",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5224
4944,"Shimen Hunan 1",NA,NA,NA,"NAC","","China",30.03,111.08,"930",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5225",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5225
4945,"Shimen Hunan 2",NA,NA,NA,"NAC","","China",29.68,111.41,"315",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5226",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5226
4946,"Shiqian Guizhou ",NA,NA,NA,"NAC","","China",27.38,107.92,"1030",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5227",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5227
4947,"Shiqian Guizhou 1",NA,NA,NA,"NAC","","China",27.38,108.05,"1220",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5228",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5228
4948,"Shiqian Guizhou 2",NA,NA,NA,"NAC","","China",27.48,108.37,"880",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5229",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5229
4949,"Shiqian Guizhou 3",NA,NA,NA,"NAC","","China",27.53,108.45,"980",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5230",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5230
4950,"Shiquan Shanxi ",NA,NA,NA,"NAC","","China",33,108.2,"1800",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5231",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5231
4951,"Shixing Guangdong ",NA,NA,NA,"NAC","","China",24.9,114,"500",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5232",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5232
4952,"Shouning Fujian ",NA,NA,NA,"NAC","","China",27.6,119.5,"1040",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5233",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5233
4953,"Shuangpai Hunan ",NA,NA,NA,"NAC","","China",25.97,111.52,"430",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5234",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5234
4954,"Shuangpai Hunan 1",NA,NA,NA,"NAC","","China",25.88,111.76,"430",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5235",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5235
4955,"Shulan Jilin ",NA,NA,NA,"NAC","","China",44.4,126.9,"550",NA,"4.3","NAC","NAC","683",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5236",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5236
4956,"Sichuan ",NA,NA,NA,"NAC","","China",33.47,103.84,"3200",NA,"7.8","NAC","NAC","600",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5237",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5237
4957,"Sichuan 1",NA,NA,NA,"NAC","","China",32.98,104.19,"3200",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5238",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5238
4958,"Sichuan 2",NA,NA,NA,"NAC","","China",33.03,104.31,"3200",NA,"7.8","NAC","NAC","600",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5239",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5239
4959,"Sinan Guizhou ",NA,NA,NA,"NAC","","China",28.03,108.11,"900",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5240",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5240
4960,"Sinan Guizhou 1",NA,NA,NA,"NAC","","China",28.18,108.19,"760",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5241",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5241
4961,"Songtao Guizhou ",NA,NA,NA,"NAC","","China",28.13,109.25,"850",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #5242",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,5242
