measurement.id,plot.id,site.id,study.id,refor.type,prior,stand.age,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value,ref
1914,2032,2254,5317,SNR,C/PA,8,3,1,,soil_perC,0.6,max_depth,130,min_depth,75,bulk_density,1.2,study_ref
1915,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,4.09,max_depth,10,min_depth,0,bulk_density,1.08,study_ref
1916,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,3.97,max_depth,20,min_depth,10,bulk_density,1.24,study_ref
1917,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,2.91,max_depth,30,min_depth,20,bulk_density,1.14,study_ref
1918,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,2.18,max_depth,50,min_depth,30,bulk_density,1.2,study_ref
1919,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,1.69,max_depth,80,min_depth,50,bulk_density,1.2,study_ref
1920,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,1.35,max_depth,120,min_depth,80,bulk_density,1.2,study_ref
1921,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,0.92,max_depth,150,min_depth,120,bulk_density,1.2,study_ref
1922,2034,2256,5317,C,C,0,3,1,,soil_perC,3.89,max_depth,10,min_depth,0,bulk_density,1.15,study_ref
1923,2034,2256,5317,C,C,0,3,1,,soil_perC,3.86,max_depth,20,min_depth,10,bulk_density,1.25,study_ref
1924,2034,2256,5317,C,C,0,3,1,,soil_perC,2.99,max_depth,40,min_depth,20,bulk_density,1.23,study_ref
1925,2034,2256,5317,C,C,0,3,1,,soil_perC,2.11,max_depth,55,min_depth,40,bulk_density,1.2,study_ref
1926,2034,2256,5317,C,C,0,3,1,,soil_perC,0.91,max_depth,86,min_depth,55,bulk_density,1.2,study_ref
1927,2034,2256,5317,C,C,0,3,1,,soil_perC,0.98,max_depth,125,min_depth,86,bulk_density,1.2,study_ref
1865,2035,2154,5252,H,H,0,1,5,0.04,soil_perC,15.01,max_depth,20,min_depth,0,bulk_density,0.5,site_ref
1870,2035,2154,5252,H,H,0,1,5,0.04,soil_perC,6.13,max_depth,40,min_depth,20,bulk_density,0.8,site_ref
1866,2036,2154,5252,SNR,H,4,1,5,0.04,SOC,107,max_depth,20,min_depth,0,,,site_ref
1871,2036,2154,5252,SNR,H,4,1,5,0.04,SOC,91,max_depth,40,min_depth,20,,,site_ref
1867,2037,2154,5252,SNR,H,5,1,5,0.04,SOC,99,max_depth,20,min_depth,0,,,site_ref
1872,2037,2154,5252,SNR,H,5,1,5,0.04,SOC,82,max_depth,40,min_depth,20,,,site_ref
1868,2038,2154,5252,SNR,H,10,1,5,0.04,SOC,68,max_depth,20,min_depth,0,,,site_ref
1873,2038,2154,5252,SNR,H,10,1,5,0.04,SOC,105,max_depth,40,min_depth,20,,,site_ref
1869,2039,2154,5252,SNR,H,17,1,5,0.04,SOC,83,max_depth,20,min_depth,0,,,site_ref
1874,2039,2154,5252,SNR,H,17,1,5,0.04,SOC,69,max_depth,40,min_depth,20,,,site_ref
2019,2073,2230,5747,SNR,C,22,1,3,,SOC,68.1,max_depth,10,min_depth,0,,,site_ref
2021,2073,2230,5747,SNR,C,22,1,3,,SOC,90.2,max_depth,10,min_depth,0,,,site_ref
2020,2074,2230,5747,PA,C,0,1,3,,SOC,61,max_depth,20,min_depth,10,,,site_ref
2022,2074,2230,5747,PA,C,0,1,3,,SOC,75.3,max_depth,20,min_depth,10,,,site_ref
2087,2078,3827,5962,SNR,H,18,3,15,0.04,soil_perC,7.772,max_depth,10,min_depth,0,bulk_density,0.9,no_comp
2088,2078,3827,5962,SNR,H,18,3,15,0.04,soil_perC,3.345,max_depth,20,min_depth,10,bulk_density,1.1,no_comp
2089,2078,3827,5962,SNR,H,18,3,15,0.04,soil_perC,2.687,max_depth,30,min_depth,20,bulk_density,1.21,no_comp
2090,2078,3827,5962,SNR,H,18,3,15,0.04,soil_perC,1.98,max_depth,50,min_depth,30,bulk_density,1.21,no_comp
2091,2079,3681,5997,C,C,0,3,3,0.0001,soil_perC,1.74,max_depth,20,min_depth,0,bulk_density,1.25,study_ref
2092,2080,3876,5997,C,C,0,3,3,0.0001,soil_perC,2.29,max_depth,20,min_depth,0,bulk_density,1.19,study_ref
2093,2081,3500,5997,C,C,0,3,3,0.0001,soil_perC,1.41,max_depth,20,min_depth,0,bulk_density,1.22,study_ref
2094,2082,3785,5997,SNR,C,1,3,3,0.0001,soil_perC,1.18,max_depth,20,min_depth,0,bulk_density,0.94,study_ref
2095,2083,3516,5997,SNR,C,5,3,3,0.0001,soil_perC,2.57,max_depth,20,min_depth,0,bulk_density,1.09,study_ref
2096,2084,3814,5997,SNR,C,4,3,3,0.0001,soil_perC,1.06,max_depth,20,min_depth,0,bulk_density,1.21,study_ref
2097,2085,3799,5997,SNR,C,5,3,3,0.0025,soil_perC,1.25,max_depth,20,min_depth,0,bulk_density,1.42,study_ref
2098,2086,3633,5997,SNR,C,6,3,3,0.0025,soil_perC,3.16,max_depth,20,min_depth,0,bulk_density,1.04,study_ref
2099,2087,3745,5997,SNR,C,7,3,3,0.0025,soil_perC,1.59,max_depth,20,min_depth,0,bulk_density,1.18,study_ref
2100,2088,3600,5997,SNR,C,7,3,3,0.0025,soil_perC,0.78,max_depth,20,min_depth,0,bulk_density,0.99,study_ref
2101,2089,3577,5997,SNR,C,12,3,3,0.0025,soil_perC,1.67,max_depth,20,min_depth,0,bulk_density,1.1,study_ref
2102,2090,3791,5997,SNR,C,15,4,3,0.01,soil_perC,3.16,max_depth,20,min_depth,0,bulk_density,1.03,study_ref
2103,2091,3616,5997,SNR,C,20,4,3,0.01,soil_perC,3.34,max_depth,20,min_depth,0,bulk_density,0.97,study_ref
2120,2092,13972,6214,SNR,C,9,3,15,0.04,soil_perC,3.08,max_depth,40,min_depth,0,bulk_density,1.5,study_ref
2128,2093,293,6412,SNR,SC,3,1,1,,SOC,219.5,max_depth,100,min_depth,0,,,site_chrono
2129,2094,294,6412,SNR,SC,3,1,1,,SOC,233.3,max_depth,100,min_depth,0,,,site_chrono
2130,2095,295,6412,SNR,SC,3,1,1,,SOC,286,max_depth,100,min_depth,0,,,site_chrono
2131,2096,293,6412,SNR,SC,9,1,1,,SOC,189.7,max_depth,100,min_depth,0,,,site_chrono
2132,2097,294,6412,SNR,SC,9,1,1,,SOC,207.2,max_depth,100,min_depth,0,,,site_chrono
2133,2098,295,6412,SNR,SC,9,1,1,,SOC,236.6,max_depth,100,min_depth,0,,,site_chrono
2134,2099,293,6412,SNR,SC,19,1,1,,SOC,190.6,max_depth,100,min_depth,0,,,site_chrono
2135,2100,294,6412,SNR,SC,19,1,1,,SOC,248.7,max_depth,100,min_depth,0,,,site_chrono
2136,2101,295,6412,SNR,SC,19,1,1,,SOC,228.4,max_depth,100,min_depth,0,,,site_chrono
2224,2170,2083,6521,SNR,H,15,4,5,0.04,soil_perC,2.8,max_depth,20,min_depth,0,bulk_density,1.3,site_chrono
2225,2171,2083,6521,SNR,H/D,25,4,5,0.04,soil_perC,3.4,max_depth,20,min_depth,0,bulk_density,1.3,site_chrono
2229,2172,41,6559,PA,PA,0,3,3,,SOC,31.9,max_depth,10,min_depth,0,,,site_ref
2233,2172,41,6559,PA,PA,0,3,3,,SOC,16.9,max_depth,20,min_depth,10,,,site_ref
2237,2172,41,6559,PA,PA,0,3,3,,SOC,32.8,max_depth,50,min_depth,20,,,site_ref
2241,2172,41,6559,PA,PA,0,3,3,,SOC,25.1,max_depth,100,min_depth,50,,,site_ref
2230,2173,41,6559,SNR,PA,10,3,3,,SOC,39.9,max_depth,10,min_depth,0,,,site_ref
2234,2173,41,6559,SNR,PA,10,3,3,,SOC,26.1,max_depth,20,min_depth,10,,,site_ref
2238,2173,41,6559,SNR,PA,10,3,3,,SOC,46.9,max_depth,50,min_depth,20,,,site_ref
2242,2173,41,6559,SNR,PA,10,3,3,,SOC,33.9,max_depth,100,min_depth,50,,,site_ref
2231,2174,41,6559,SNR,PA,20,2,3,,SOC,39.3,max_depth,10,min_depth,0,,,site_ref
2235,2174,41,6559,SNR,PA,20,2,3,,SOC,27.3,max_depth,20,min_depth,10,,,site_ref
2239,2174,41,6559,SNR,PA,20,2,3,,SOC,41.5,max_depth,50,min_depth,20,,,site_ref
2243,2174,41,6559,SNR,PA,20,2,3,,SOC,26.8,max_depth,100,min_depth,50,,,site_ref
2232,2175,41,6559,SNR,PA,30,3,3,,SOC,26.6,max_depth,10,min_depth,0,,,site_ref
2236,2175,41,6559,SNR,PA,30,3,3,,SOC,20.5,max_depth,20,min_depth,10,,,site_ref
2240,2175,41,6559,SNR,PA,30,3,3,,SOC,28.7,max_depth,50,min_depth,20,,,site_ref
2244,2175,41,6559,SNR,PA,30,3,3,,SOC,24.1,max_depth,100,min_depth,50,,,site_ref
12766,2196,2073,6588,SNR,F,4,6,2,0.04,SOC,65.8,max_depth,10,min_depth,0,,,plot_change
12767,2196,2073,6588,SNR,F,5,6,2,0.04,SOC,66.7,max_depth,10,min_depth,0,,,plot_change
12768,2196,2073,6588,SNR,F,6,6,2,0.04,SOC,69.6,max_depth,10,min_depth,0,,,plot_change
2302,2197,2046,6701,SNR,F,3,47,15,,SOC,16.51,max_depth,9.77,min_depth,0,,,site_chrono
2305,2197,2046,6701,SNR,F,3,47,15,,SOC,9.15,max_depth,17.47,min_depth,9.77,,,site_chrono
2308,2197,2046,6701,SNR,F,3,47,15,,SOC,14.13,max_depth,45,min_depth,17.47,,,site_chrono
2303,2198,2046,6701,SNR,F,4,94,15,,SOC,16.54,max_depth,9.63,min_depth,0,,,site_chrono
2306,2198,2046,6701,SNR,F,4,94,15,,SOC,9.31,max_depth,17.42,min_depth,9.63,,,site_chrono
2309,2198,2046,6701,SNR,F,4,94,15,,SOC,16.55,max_depth,45,min_depth,17.42,,,site_chrono
2304,2199,2046,6701,SNR,F,9,43,15,,SOC,18.7,max_depth,10.2,min_depth,0,,,site_chrono
2307,2199,2046,6701,SNR,F,9,43,15,,SOC,8.72,max_depth,17.66,min_depth,10.2,,,site_chrono
2310,2199,2046,6701,SNR,F,9,43,15,,SOC,15.62,max_depth,45,min_depth,17.66,,,site_chrono
2289,2200,399,6803,SNR,H,3,1,9,,SOC,15.8,max_depth,10,min_depth,0,,,study_chrono
2292,2200,399,6803,SNR,H,3,1,9,,SOC,25.5,max_depth,30,min_depth,10,,,study_chrono
2295,2200,399,6803,SNR,H,3,1,9,,SOC,43.7,max_depth,60,min_depth,30,,,study_chrono
2290,2201,3877,6803,SNR,H/D,10,4,9,,SOC,27.4,max_depth,10,min_depth,0,,,study_chrono
2293,2201,3877,6803,SNR,H/D,10,4,9,,SOC,25.2,max_depth,30,min_depth,10,,,study_chrono
2296,2201,3877,6803,SNR,H/D,10,4,9,,SOC,19.8,max_depth,60,min_depth,30,,,study_chrono
2291,2202,3878,6803,SNR,H/D,26,4,9,,SOC,16.2,max_depth,10,min_depth,0,,,study_chrono
2294,2202,3878,6803,SNR,H/D,26,4,9,,SOC,34.2,max_depth,30,min_depth,10,,,study_chrono
2297,2202,3878,6803,SNR,H/D,26,4,9,,SOC,43.2,max_depth,60,min_depth,30,,,study_chrono
2325,2205,393,7005,SNR,C,7,1,3,,soil_perC,2.545,max_depth,10,min_depth,0,,,no_comp
2326,2205,393,7005,SNR,C,7,1,3,,soil_perC,1.572,max_depth,20,min_depth,10,,,no_comp
2327,2206,393,7005,SNR,C,7,1,3,,soil_perC,4.304,max_depth,10,min_depth,0,,,no_comp
2328,2206,393,7005,SNR,C,7,1,3,,soil_perC,0.849,max_depth,20,min_depth,10,,,no_comp
2329,2207,393,7005,SNR,C,7,1,3,,soil_perC,1.795,max_depth,10,min_depth,0,,,no_comp
2330,2207,393,7005,SNR,C,7,1,3,,soil_perC,0.971,max_depth,20,min_depth,10,,,no_comp
2331,2208,393,7005,SNR,C,7,1,3,,soil_perC,5.579,max_depth,10,min_depth,0,,,no_comp
2332,2208,393,7005,SNR,C,7,1,3,,soil_perC,1.446,max_depth,20,min_depth,10,,,no_comp
2333,2209,393,7005,SNR,C,7,1,3,,soil_perC,1.798,max_depth,10,min_depth,0,,,no_comp
2334,2210,393,7005,SNR,C,7,1,3,,soil_perC,3.645,max_depth,10,min_depth,0,,,no_comp
2335,2210,393,7005,SNR,C,7,1,3,,soil_perC,1.835,max_depth,20,min_depth,10,,,no_comp
2336,2211,393,7005,SNR,C,7,1,3,,soil_perC,2.677,max_depth,10,min_depth,0,,,no_comp
2337,2211,393,7005,SNR,C,7,1,3,,soil_perC,1.06,max_depth,20,min_depth,10,,,no_comp
2338,2212,393,7005,SNR,C,7,1,3,,soil_perC,2.757,max_depth,10,min_depth,0,,,no_comp
2339,2212,393,7005,SNR,C,7,1,3,,soil_perC,1.401,max_depth,20,min_depth,10,,,no_comp
2340,2213,393,7005,SNR,C,7,1,3,,soil_perC,1.978,max_depth,10,min_depth,0,,,no_comp
2341,2213,393,7005,SNR,C,7,1,3,,soil_perC,1.671,max_depth,20,min_depth,10,,,no_comp
2342,2214,393,7005,SNR,C,7,1,3,,soil_perC,2.834,max_depth,10,min_depth,0,,,no_comp
2343,2214,393,7005,SNR,C,7,1,3,,soil_perC,1.525,max_depth,20,min_depth,10,,,no_comp
2344,2215,393,7005,SNR,C,7,1,3,,soil_perC,3.259,max_depth,10,min_depth,0,,,no_comp
2345,2215,393,7005,SNR,C,7,1,3,,soil_perC,1.015,max_depth,20,min_depth,10,,,no_comp
2346,2216,393,7005,SNR,C,7,1,3,,soil_perC,5.915,max_depth,10,min_depth,0,,,no_comp
2347,2216,393,7005,SNR,C,7,1,3,,soil_perC,3.612,max_depth,20,min_depth,10,,,no_comp
2348,2217,393,7005,SNR,C,7,1,3,,soil_perC,9.004,max_depth,10,min_depth,0,,,no_comp
2349,2217,393,7005,SNR,C,7,1,3,,soil_perC,7.355,max_depth,20,min_depth,10,,,no_comp
2350,2218,393,7005,SNR,C,7,1,3,,soil_perC,7.889,max_depth,10,min_depth,0,,,no_comp
2385,2220,3570,7212,H,H,0,3,5,0.04,soil_perC,1.07,max_depth,20,min_depth,0,bulk_density,1.36,plot_change
2386,2220,3570,7212,SNR,H,14,3,5,0.04,SOC,30.3,max_depth,20,min_depth,0,,,plot_change
2387,2220,3570,7212,SNR,H,14,3,5,0.04,SOC,23.3,max_depth,40,min_depth,20,,,plot_change
2388,2220,3570,7212,SNR,H,14,3,3,0.04,SOC,10.1,max_depth,60,min_depth,40,,,plot_change
2389,2220,3570,7212,SNR,H,14,3,3,0.04,SOC,11,max_depth,80,min_depth,60,,,plot_change
2390,2220,3570,7212,SNR,H,14,3,3,0.04,SOC,9.5,max_depth,100,min_depth,80,,,plot_change
2394,2221,414,7216,SNR,PA,3,3,3,0.007853982,SOC,31.5,max_depth,10,min_depth,0,,,study_ref
2395,2221,414,7216,SNR,PA,3,3,3,0.007853982,SOC,25.5,max_depth,20,min_depth,10,,,study_ref
2396,2221,414,7216,SNR,PA,3,3,3,0.007853982,SOC,16.4,max_depth,30,min_depth,20,,,study_ref
2397,2222,415,7216,SNR,PA,3,3,3,0.007853982,SOC,33.1,max_depth,10,min_depth,0,,,study_ref
2398,2222,415,7216,SNR,PA,3,3,3,0.007853982,SOC,23.6,max_depth,20,min_depth,10,,,study_ref
2399,2222,415,7216,SNR,PA,3,3,3,0.007853982,SOC,13.4,max_depth,30,min_depth,20,,,study_ref
2400,2223,416,7216,SNR,PA,7,3,3,0.007853982,SOC,39.9,max_depth,10,min_depth,0,,,study_ref
2401,2223,416,7216,SNR,PA,7,3,3,0.007853982,SOC,26.2,max_depth,20,min_depth,10,,,study_ref
2402,2223,416,7216,SNR,PA,7,3,3,0.007853982,SOC,23.4,max_depth,30,min_depth,20,,,study_ref
2403,2228,417,7216,SNR,PA,8,3,3,0.007853982,SOC,27.9,max_depth,10,min_depth,0,,,study_ref
2404,2228,417,7216,SNR,PA,8,3,3,0.007853982,SOC,17.7,max_depth,20,min_depth,10,,,study_ref
2405,2228,417,7216,SNR,PA,8,3,3,0.007853982,SOC,11.2,max_depth,30,min_depth,20,,,study_ref
2415,2229,412,7216,SNR,PA,11,3,3,0.007853982,SOC,32.6,max_depth,10,min_depth,0,,,study_ref
2416,2229,412,7216,SNR,PA,11,3,3,0.007853982,SOC,21.9,max_depth,20,min_depth,10,,,study_ref
2417,2229,410,7216,SNR,PA,11,3,3,0.007853982,SOC,15.2,max_depth,30,min_depth,20,,,study_ref
2418,2230,419,7216,SNR,PA,15,3,3,0.007853982,SOC,40.1,max_depth,10,min_depth,0,,,study_ref
2419,2230,419,7216,SNR,PA,15,3,3,0.007853982,SOC,17.1,max_depth,20,min_depth,10,,,study_ref
2420,2230,419,7216,SNR,PA,15,3,3,0.007853982,SOC,13.3,max_depth,30,min_depth,20,,,study_ref
2421,2231,420,7216,SNR,PA,17,3,3,0.007853982,SOC,38.1,max_depth,10,min_depth,0,,,study_ref
2422,2231,420,7216,SNR,PA,17,3,3,0.007853982,SOC,24.9,max_depth,20,min_depth,10,,,study_ref
2423,2231,420,7216,SNR,PA,17,3,3,0.007853982,SOC,19.2,max_depth,30,min_depth,20,,,study_ref
2424,2232,421,7216,SNR,PA,20,3,3,0.007853982,SOC,33,max_depth,10,min_depth,0,,,study_ref
2425,2232,421,7216,SNR,PA,20,3,3,0.007853982,SOC,19,max_depth,20,min_depth,10,,,study_ref
2426,2232,421,7216,SNR,PA,20,3,3,0.007853982,SOC,14,max_depth,30,min_depth,20,,,study_ref
2427,2233,412,7216,SNR,PA,22,3,3,0.007853982,SOC,40.7,max_depth,10,min_depth,0,,,study_ref
2428,2233,412,7216,SNR,PA,22,3,3,0.007853982,SOC,25.1,max_depth,20,min_depth,10,,,study_ref
2429,2233,412,7216,SNR,PA,22,3,3,0.007853982,SOC,20.4,max_depth,30,min_depth,20,,,study_ref
2430,2234,423,7216,SNR,PA,23,3,3,0.007853982,SOC,38.9,max_depth,10,min_depth,0,,,study_ref
2431,2234,423,7216,SNR,PA,23,3,3,0.007853982,SOC,22.4,max_depth,20,min_depth,10,,,study_ref
2432,2234,423,7216,SNR,PA,23,3,3,0.007853982,SOC,15.5,max_depth,30,min_depth,20,,,study_ref
2433,2235,424,7216,SNR,PA,28,3,3,0.007853982,SOC,37.7,max_depth,10,min_depth,0,,,study_ref
2434,2235,424,7216,SNR,PA,28,3,3,0.007853982,SOC,21.4,max_depth,20,min_depth,10,,,study_ref
2435,2235,424,7216,SNR,PA,28,3,3,0.007853982,SOC,12.5,max_depth,30,min_depth,20,,,study_ref
2436,2236,425,7216,SNR,PA,33,3,3,0.007853982,SOC,33.8,max_depth,10,min_depth,0,,,study_ref
2437,2236,425,7216,SNR,PA,33,3,3,0.007853982,SOC,17.5,max_depth,20,min_depth,10,,,study_ref
2438,2236,425,7216,SNR,PA,33,3,3,0.007853982,SOC,11.4,max_depth,30,min_depth,20,,,study_ref
2466,2264,2086,7276,SNR,SC,2,1,,0.1256,SOC,47.9,max_depth,30,min_depth,0,,,site_chrono
2467,2265,2086,7276,SNR,SC,2,1,,0.1256,SOC,59.9,max_depth,30,min_depth,0,,,site_chrono
2468,2266,2086,7276,SNR,SC,3,1,,0.1256,SOC,36.7,max_depth,30,min_depth,0,,,site_chrono
2469,2267,2086,7276,SNR,SC,3,1,,0.1256,SOC,54.1,max_depth,30,min_depth,0,,,site_chrono
2470,2268,2086,7276,SNR,SC,4,1,,0.1256,SOC,39.7,max_depth,30,min_depth,0,,,site_chrono
2471,2269,2086,7276,SNR,SC,5,1,,0.1256,SOC,28.3,max_depth,30,min_depth,0,,,site_chrono
2472,2270,2086,7276,SNR,SC,5,1,,0.1256,SOC,29.7,max_depth,30,min_depth,0,,,site_chrono
2473,2271,2086,7276,SNR,SC,6,1,,0.1256,SOC,28.7,max_depth,30,min_depth,0,,,site_chrono
2474,2272,2086,7276,SNR,SC,6,1,,0.1256,SOC,36.3,max_depth,30,min_depth,0,,,site_chrono
2475,2273,2086,7276,SNR,SC,6,1,,0.1256,SOC,44.7,max_depth,30,min_depth,0,,,site_chrono
2476,2274,2086,7276,SNR,SC,6,1,,0.1256,SOC,65.4,max_depth,30,min_depth,0,,,site_chrono
2477,2275,2086,7276,SNR,SC,9,1,,0.1256,SOC,47.7,max_depth,30,min_depth,0,,,site_chrono
2478,2276,2086,7276,SNR,SC,9,1,,0.1256,SOC,56.3,max_depth,30,min_depth,0,,,site_chrono
2479,2277,2086,7276,SNR,SC,10,1,,0.1256,SOC,56.5,max_depth,30,min_depth,0,,,site_chrono
2480,2278,2086,7276,SNR,SC,13,1,,0.1256,SOC,48.3,max_depth,30,min_depth,0,,,site_chrono
2481,2279,2086,7276,SNR,SC,19,1,,0.1256,SOC,45.3,max_depth,30,min_depth,0,,,site_chrono
2482,2280,2086,7276,SNR,SC,19,1,,0.1256,SOC,55.9,max_depth,30,min_depth,0,,,site_chrono
2483,2281,2086,7276,SNR,SC,19,1,,0.1256,SOC,57.5,max_depth,30,min_depth,0,,,site_chrono
2484,2282,2086,7276,SNR,SC,25,1,,0.1256,SOC,36.3,max_depth,30,min_depth,0,,,site_chrono
2485,2283,2086,7276,SNR,SC,25,1,,0.1256,SOC,45.5,max_depth,30,min_depth,0,,,site_chrono
2486,2284,2086,7276,SNR,SC,25,1,,0.1256,SOC,50.9,max_depth,30,min_depth,0,,,site_chrono
2487,2285,2086,7276,SNR,SC,25,1,,0.1256,SOC,20.5,max_depth,30,min_depth,0,,,site_chrono
2488,2286,2086,7276,SNR,SC,25,1,,0.1256,SOC,25.9,max_depth,30,min_depth,0,,,site_chrono
2489,2287,2086,7276,SNR,SC,25,1,,0.1256,SOC,26.9,max_depth,30,min_depth,0,,,site_chrono
2490,2288,2086,7276,SNR,SC,25,1,,0.1256,SOC,33.3,max_depth,30,min_depth,0,,,site_chrono
2491,2289,2086,7276,SNR,SC,25,1,,0.1256,SOC,39.5,max_depth,30,min_depth,0,,,site_chrono
2492,2290,2086,7276,SNR,SC,25,1,,0.1256,SOC,72,max_depth,30,min_depth,0,,,site_chrono
2493,2291,3741,7280,SNR,SC,25,10,6,0.04,soil_perC,3.4,max_depth,5,min_depth,0,bulk_density,0.9,site_ref
2494,2291,3741,7280,SNR,SC,25,10,6,0.04,soil_perC,2,max_depth,10,min_depth,5,bulk_density,1.1,site_ref
2495,2291,3741,7280,SNR,SC,25,10,6,0.04,soil_perC,1.3,max_depth,15,min_depth,10,bulk_density,1.2,site_ref
2496,2291,3741,7280,SNR,SC,25,10,6,0.04,soil_perC,1.1,max_depth,20,min_depth,15,bulk_density,1.2,site_ref
2497,2291,3741,7280,SNR,SC,25,10,6,0.04,soil_perC,1,max_depth,25,min_depth,20,bulk_density,1.3,site_ref
2498,2291,3741,7280,SNR,SC,25,10,6,0.04,soil_perC,0.9,max_depth,30,min_depth,25,bulk_density,1.3,site_ref
2499,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,2.9,max_depth,5,min_depth,0,bulk_density,1,site_ref
2500,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,2,max_depth,10,min_depth,5,bulk_density,1.1,site_ref
2501,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,1.5,max_depth,15,min_depth,10,bulk_density,1.1,site_ref
2502,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,1.2,max_depth,20,min_depth,15,bulk_density,1.2,site_ref
2503,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,1,max_depth,25,min_depth,20,bulk_density,1.2,site_ref
2504,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,1,max_depth,30,min_depth,25,bulk_density,1.2,site_ref
12857,2293,398,7333,SNR,SC,12,,,,SOC,29,max_depth,10,min_depth,0,,,no_comp
2547,2294,3501,7582,SNR,PA,26,1,5,0.05,soil_perC,5.46,max_depth,10,min_depth,0,bulk_density,0.37,site_ref
2548,2294,3501,7582,SNR,PA,26,1,5,0.05,soil_perC,2.86,max_depth,20,min_depth,10,bulk_density,0.6,site_ref
2549,2295,3501,7582,PA,PA,0,1,5,0.05,soil_perC,5.3,max_depth,10,min_depth,0,bulk_density,0.39,site_ref
2550,2295,3501,7582,PA,PA,0,1,5,0.05,soil_perC,3.01,max_depth,20,min_depth,10,bulk_density,0.55,site_ref
2552,2296,314,7614,SNR,PA,3,5,20,,soil_perC,1.871,max_depth,15,min_depth,0,,,site_chrono
2555,2296,314,7614,SNR,PA,3,5,20,,soil_perC,1.145,max_depth,30,min_depth,15,,,site_chrono
2558,2296,314,7614,SNR,PA,3,5,20,,soil_perC,0.947,max_depth,45,min_depth,30,,,site_chrono
2553,2297,314,7614,SNR,PA,8,3,20,,soil_perC,2.291,max_depth,15,min_depth,0,,,site_chrono
2556,2297,314,7614,SNR,PA,8,3,20,,soil_perC,1.209,max_depth,30,min_depth,15,,,site_chrono
2559,2297,314,7614,SNR,PA,8,3,20,,soil_perC,0.812,max_depth,45,min_depth,30,,,site_chrono
2554,2298,314,7614,SNR,PA,13,2,20,,soil_perC,1.951,max_depth,15,min_depth,0,,,site_chrono
2557,2298,314,7614,SNR,PA,13,2,20,,soil_perC,1.146,max_depth,30,min_depth,15,,,site_chrono
2560,2298,314,7614,SNR,PA,13,2,20,,soil_perC,1.608,max_depth,45,min_depth,30,,,site_chrono
3018,2299,314,8740,SNR,PA,1,4,4,0.025,soil_perC,1.539,max_depth,15,min_depth,0,,,site_chrono
3019,2299,314,8740,SNR,PA,1,4,4,0.025,soil_perC,0.917,max_depth,30,min_depth,15,,,site_chrono
3020,2299,314,8740,SNR,PA,1,4,4,0.025,soil_perC,0.657,max_depth,45,min_depth,30,,,site_chrono
3024,2301,314,8740,SNR,PA,5,4,4,0.025,soil_perC,2.071,max_depth,15,min_depth,0,,,site_chrono
3025,2301,314,8740,SNR,PA,5,4,4,0.025,soil_perC,1.063,max_depth,30,min_depth,15,,,site_chrono
3026,2301,314,8740,SNR,PA,5,4,4,0.025,soil_perC,1.084,max_depth,45,min_depth,30,,,site_chrono
3027,2302,314,8740,SNR,PA,3,4,4,0.025,soil_perC,2.077,max_depth,15,min_depth,0,,,site_chrono
3028,2302,314,8740,SNR,PA,3,4,4,0.025,soil_perC,1.714,max_depth,30,min_depth,15,,,site_chrono
3029,2302,314,8740,SNR,PA,3,4,4,0.025,soil_perC,1.225,max_depth,45,min_depth,30,,,site_chrono
3033,2304,314,8740,SNR,PA,7,4,4,0.025,soil_perC,2.291,max_depth,15,min_depth,0,,,site_chrono
3034,2304,314,8740,SNR,PA,7,4,4,0.025,soil_perC,1.209,max_depth,30,min_depth,15,,,site_chrono
3035,2304,314,8740,SNR,PA,7,4,4,0.025,soil_perC,0.812,max_depth,45,min_depth,30,,,site_chrono
3042,2307,314,8740,SNR,PA,13,4,4,0.025,soil_perC,1.951,max_depth,15,min_depth,0,,,site_chrono
3043,2307,314,8740,SNR,PA,13,4,4,0.025,soil_perC,1.146,max_depth,30,min_depth,15,,,site_chrono
3044,2307,314,8740,SNR,PA,13,4,4,0.025,soil_perC,1.608,max_depth,45,min_depth,30,,,site_chrono
2623,2310,238,7698,C,SC,0,4,2,0.1414,SOC,27.9,max_depth,10,min_depth,0,,,site_ref
2624,2310,238,7698,C,SC,0,4,2,0.1414,SOC,11.6,max_depth,20,min_depth,10,,,site_ref
2625,2310,238,7698,C,SC,0,4,2,0.1414,SOC,10.4,max_depth,30,min_depth,20,,,site_ref
2626,2310,238,7698,C,SC,0,4,2,0.1414,SOC,8.4,max_depth,40,min_depth,30,,,site_ref
2630,2311,238,7698,C,SC,0,4,2,0.1414,SOC,30.9,max_depth,10,min_depth,0,,,site_ref
