"plot.id","sites.sitename","plot.name","plot.area","establishment.ID","year.establishment.oldest.trees","regrowth.ID","regrowth.type","regrowth.year","dist.mrs.ID","distmrs.type","mortality","distmrs.yr","dist.additional.mrs.ID","prior.history.ID","dist1.ID","dist1.type","dist1.mort","dist1.year","dist2.ID","dist2.type","dist2.mort","dist2.year","additional.dist.ID","management.CO2.ID","management.temperature.ID","management.hydrology.ID","management.nutrients.ID","management.biota.ID","management.other.ID"
5991,"Shanxi 236","regrowth stand regenerating via spontaneous natural regeneration 2552","0.15",5991.01,"NAC",5991.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
5992,"Shanxi 237","regrowth stand regenerating via spontaneous natural regeneration 2553","0.15",5992.01,"NAC",5992.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
5993,"Shanxi 238","regrowth stand regenerating via spontaneous natural regeneration 2554","0.15",5993.01,"NAC",5993.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
5994,"Shanxi 239","regrowth stand regenerating via spontaneous natural regeneration 2555","0.15",5994.01,"NAC",5994.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
5995,"Shanxi 240","regrowth stand regenerating via spontaneous natural regeneration 2556","0.15",5995.01,"NAC",5995.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
5996,"Shanxi 241","regrowth stand regenerating via spontaneous natural regeneration 2557","0.15",5996.01,"NAC",5996.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
5997,"Shanxi 242","regrowth stand regenerating via spontaneous natural regeneration 2558","0.15",5997.01,"NAC",5997.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
5998,"Shanxi 243","regrowth stand regenerating via spontaneous natural regeneration 2559","0.15",5998.01,"NAC",5998.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
5999,"Shanxi 244","regrowth stand regenerating via spontaneous natural regeneration 2560","0.15",5999.01,"NAC",5999.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6000,"Shanxi 245","regrowth stand regenerating via spontaneous natural regeneration 2561","0.15",6000.01,"NAC",6000.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6001,"Shanxi 246","regrowth stand regenerating via spontaneous natural regeneration 2562","0.15",6001.01,"NAC",6001.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6002,"Shanxi 247","regrowth stand regenerating via spontaneous natural regeneration 2563","0.15",6002.01,"NAC",6002.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6003,"Shanxi 248","regrowth stand regenerating via spontaneous natural regeneration 2564","0.15",6003.01,"NAC",6003.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6004,"Shanxi 249","regrowth stand regenerating via spontaneous natural regeneration 2565","0.15",6004.01,"NAC",6004.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6005,"Shanxi 250","regrowth stand regenerating via spontaneous natural regeneration 2566","0.15",6005.01,"NAC",6005.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6006,"Shanxi 251","regrowth stand regenerating via spontaneous natural regeneration 2567","0.15",6006.01,"NAC",6006.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6007,"Shanxi 252","regrowth stand regenerating via spontaneous natural regeneration 2572","0.15",6007.01,"NAC",6007.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6008,"Shanxi 253","regrowth stand regenerating via spontaneous natural regeneration 2573","0.15",6008.01,"NAC",6008.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6009,"Shanxi 254","regrowth stand regenerating via spontaneous natural regeneration 2574","0.15",6009.01,"NAC",6009.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6010,"Shanxi 255","regrowth stand regenerating via spontaneous natural regeneration 2575","0.15",6010.01,"NAC",6010.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6011,"Shanxi 256","regrowth stand regenerating via spontaneous natural regeneration 2576","0.15",6011.01,"NAC",6011.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6012,"Shanxi 257","regrowth stand regenerating via spontaneous natural regeneration 2577","0.15",6012.01,"NAC",6012.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6013,"Shanxi 258","regrowth stand regenerating via spontaneous natural regeneration 2578","0.15",6013.01,"NAC",6013.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6014,"Shanxi 259","regrowth stand regenerating via spontaneous natural regeneration 2579","0.15",6014.01,"NAC",6014.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6015,"Shanxi 260","regrowth stand regenerating via spontaneous natural regeneration 2580","0.15",6015.01,"NAC",6015.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6016,"Shanxi 261","regrowth stand regenerating via spontaneous natural regeneration 2581","0.15",6016.01,"NAC",6016.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6017,"Shanxi 262","regrowth stand regenerating via spontaneous natural regeneration 2582","0.15",6017.01,"NAC",6017.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6018,"Shanxi 263","regrowth stand regenerating via spontaneous natural regeneration 2583","0.15",6018.01,"NAC",6018.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6019,"Shanxi 264","regrowth stand regenerating via spontaneous natural regeneration 2584","0.15",6019.01,"NAC",6019.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6020,"Shanxi 265","regrowth stand regenerating via spontaneous natural regeneration 2585","0.15",6020.01,"NAC",6020.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6021,"Shanxi 266","regrowth stand regenerating via spontaneous natural regeneration 2586","0.15",6021.01,"NAC",6021.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6022,"Shanxi 267","regrowth stand regenerating via spontaneous natural regeneration 2587","0.15",6022.01,"NAC",6022.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6023,"Shanxi 268","regrowth stand regenerating via spontaneous natural regeneration 2588","0.15",6023.01,"NAC",6023.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6024,"Shanxi 269","regrowth stand regenerating via spontaneous natural regeneration 2589","0.15",6024.01,"NAC",6024.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6025,"Shanxi 270","regrowth stand regenerating via spontaneous natural regeneration 2590","0.15",6025.01,"NAC",6025.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6026,"Shanxi 271","regrowth stand regenerating via spontaneous natural regeneration 2591","0.15",6026.01,"NAC",6026.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6027,"Shanxi 272","regrowth stand regenerating via spontaneous natural regeneration 2592","0.15",6027.01,"NAC",6027.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6028,"Shanxi 273","regrowth stand regenerating via spontaneous natural regeneration 2593","0.15",6028.01,"NAC",6028.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6029,"Shanxi 274","regrowth stand regenerating via spontaneous natural regeneration 2594","0.15",6029.01,"NAC",6029.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6030,"Shanxi 275","regrowth stand regenerating via spontaneous natural regeneration 2595","0.15",6030.01,"NAC",6030.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6031,"Shanxi 276","regrowth stand regenerating via spontaneous natural regeneration 2597","0.15",6031.01,"NAC",6031.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6032,"Shanxi 277","regrowth stand regenerating via spontaneous natural regeneration 2606","0.15",6032.01,"NAC",6032.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6033,"Shanxi 278","regrowth stand regenerating via spontaneous natural regeneration 2607","0.15",6033.01,"NAC",6033.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6034,"Shanxi 279","regrowth stand regenerating via spontaneous natural regeneration 2608","0.15",6034.01,"NAC",6034.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6035,"Shanxi 280","regrowth stand regenerating via spontaneous natural regeneration 2609","0.15",6035.01,"NAC",6035.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6036,"Shanxi 281","regrowth stand regenerating via spontaneous natural regeneration 2610","0.15",6036.01,"NAC",6036.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6037,"Shanxi 282","regrowth stand regenerating via spontaneous natural regeneration 2611","0.15",6037.01,"NAC",6037.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6038,"Shanxi 283","regrowth stand regenerating via spontaneous natural regeneration 2612","0.15",6038.01,"NAC",6038.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6039,"Shanxi 284","regrowth stand regenerating via spontaneous natural regeneration 2613","0.15",6039.01,"NAC",6039.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6040,"Shanxi 285","regrowth stand regenerating via spontaneous natural regeneration 2614","0.15",6040.01,"NAC",6040.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6041,"Shanxi 286","regrowth stand regenerating via spontaneous natural regeneration 2615","0.15",6041.01,"NAC",6041.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6042,"Shanxi 287","regrowth stand regenerating via spontaneous natural regeneration 2616","0.15",6042.01,"NAC",6042.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6043,"Shanxi 288","regrowth stand regenerating via spontaneous natural regeneration 2617","0.15",6043.01,"NAC",6043.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6044,"Shanxi 289","regrowth stand regenerating via spontaneous natural regeneration 2618","0.15",6044.01,"NAC",6044.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6045,"Shanxi 290","regrowth stand regenerating via spontaneous natural regeneration 2619","0.15",6045.01,"NAC",6045.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6046,"Shanxi 291","regrowth stand regenerating via spontaneous natural regeneration 2620","0.15",6046.01,"NAC",6046.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6047,"Shanxi 292","regrowth stand regenerating via spontaneous natural regeneration 2621","0.15",6047.01,"NAC",6047.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6048,"Shanxi 293","regrowth stand regenerating via spontaneous natural regeneration 2622","0.15",6048.01,"NAC",6048.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6049,"Shanxi 294","regrowth stand regenerating via spontaneous natural regeneration 2623","0.15",6049.01,"NAC",6049.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6050,"Shanxi 295","regrowth stand regenerating via spontaneous natural regeneration 2624","0.15",6050.01,"NAC",6050.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6051,"Shanxi 296","regrowth stand regenerating via spontaneous natural regeneration 2625","0.15",6051.01,"NAC",6051.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6052,"Shanxi 297","regrowth stand regenerating via spontaneous natural regeneration 2626","0.15",6052.01,"NAC",6052.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6053,"Shanxi 298","regrowth stand regenerating via spontaneous natural regeneration 2627","0.15",6053.01,"NAC",6053.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6054,"Shanxi 299","regrowth stand regenerating via spontaneous natural regeneration 2628","0.15",6054.01,"NAC",6054.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6055,"Shanxi 299","regrowth stand regenerating via spontaneous natural regeneration 2629","0.15",6055.01,"NAC",6055.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6056,"Shanxi 300","regrowth stand regenerating via spontaneous natural regeneration 2630","0.15",6056.01,"NAC",6056.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6057,"Shanxi 301","regrowth stand regenerating via spontaneous natural regeneration 2631","0.15",6057.01,"NAC",6057.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6058,"Shanxi 302","regrowth stand regenerating via spontaneous natural regeneration 2632","0.15",6058.01,"NAC",6058.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6059,"Shanxi 303","regrowth stand regenerating via spontaneous natural regeneration 2633","0.15",6059.01,"NAC",6059.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6060,"Shanxi 304","regrowth stand regenerating via spontaneous natural regeneration 2634","0.15",6060.01,"NAC",6060.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6061,"Shanxi 304","regrowth stand regenerating via spontaneous natural regeneration 2635","0.15",6061.01,"NAC",6061.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6062,"Shanxi 305","regrowth stand regenerating via spontaneous natural regeneration 2636","0.15",6062.01,"NAC",6062.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6063,"Shanxi 306","regrowth stand regenerating via spontaneous natural regeneration 2637","0.15",6063.01,"NAC",6063.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6064,"Shanxi 307","regrowth stand regenerating via spontaneous natural regeneration 2638","0.15",6064.01,"NAC",6064.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6065,"Shanxi 308","regrowth stand regenerating via spontaneous natural regeneration 2639","0.15",6065.01,"NAC",6065.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6066,"Shanxi 309","regrowth stand regenerating via spontaneous natural regeneration 2640","0.15",6066.01,"NAC",6066.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6067,"Shanxi 310","regrowth stand regenerating via spontaneous natural regeneration 2641","0.15",6067.01,"NAC",6067.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6068,"Shanxi 311","regrowth stand regenerating via spontaneous natural regeneration 2642","0.15",6068.01,"NAC",6068.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6069,"Shanxi 312","regrowth stand regenerating via spontaneous natural regeneration 2644","0.15",6069.01,"NAC",6069.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6070,"Shanxi 313","regrowth stand regenerating via spontaneous natural regeneration 2645","0.15",6070.01,"NAC",6070.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6071,"Shanxi 314","regrowth stand regenerating via spontaneous natural regeneration 2646","0.15",6071.01,"NAC",6071.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6072,"Shanxi 315","regrowth stand regenerating via spontaneous natural regeneration 2647","0.15",6072.01,"NAC",6072.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6073,"Shanxi 316","regrowth stand regenerating via spontaneous natural regeneration 2648","0.15",6073.01,"NAC",6073.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6074,"Shanxi 317","regrowth stand regenerating via spontaneous natural regeneration 2649","0.15",6074.01,"NAC",6074.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6075,"Shanxi 318","regrowth stand regenerating via spontaneous natural regeneration 2650","0.15",6075.01,"NAC",6075.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6076,"Shanxi 319","regrowth stand regenerating via spontaneous natural regeneration 2651","0.15",6076.01,"NAC",6076.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6077,"Shanxi 320","regrowth stand regenerating via spontaneous natural regeneration 2652","0.15",6077.01,"NAC",6077.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6078,"Shanxi 321","regrowth stand regenerating via spontaneous natural regeneration 2653","0.15",6078.01,"NAC",6078.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6079,"Shanxi 322","regrowth stand regenerating via spontaneous natural regeneration 2654","0.15",6079.01,"NAC",6079.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6080,"Shanxi 323","regrowth stand regenerating via spontaneous natural regeneration 2655","0.15",6080.01,"NAC",6080.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6081,"Shanxi 324","regrowth stand regenerating via spontaneous natural regeneration 2656","0.15",6081.01,"NAC",6081.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6082,"Shanxi 325","regrowth stand regenerating via spontaneous natural regeneration 2657","0.15",6082.01,"NAC",6082.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6083,"Shanxi 326","regrowth stand regenerating via spontaneous natural regeneration 2658","0.15",6083.01,"NAC",6083.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6084,"Shanxi 327","regrowth stand regenerating via spontaneous natural regeneration 2659","0.15",6084.01,"NAC",6084.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6085,"Shanxi 328","regrowth stand regenerating via spontaneous natural regeneration 2660","0.15",6085.01,"NAC",6085.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6086,"Shanxi 329","regrowth stand regenerating via spontaneous natural regeneration 2661","0.15",6086.01,"NAC",6086.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6087,"Shanxi 330","regrowth stand regenerating via spontaneous natural regeneration 2662","0.15",6087.01,"NAC",6087.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6088,"Shanxi 331","regrowth stand regenerating via spontaneous natural regeneration 2663","0.15",6088.01,"NAC",6088.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
6089,"Shanxi 332","regrowth stand regenerating via spontaneous natural regeneration 2672","0.15",6089.01,"NAC",6089.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
