"history.ID","sites.sitename","plot.name","plot.area","event.sequence","date","date.loc","hist.cat","hist.type","est.regrowth.assumed.same.year","level","units","percent.mortality","hist.notes","plothistory.ID.v1","X","NEW_RECORD","GROA.site.ID","GROA.plot.ID"
8333.03,"Agua Salud.1","regrowth stand regenerating via spontaneous natural regeneration 3861","0.02",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,8850
8334.01,"Agua Salud.1","regrowth stand regenerating via spontaneous natural regeneration 3862","0.02",1,"NAC",9,"Disturbance","Agriculture_generic",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,8851
8334.02,"Agua Salud.1","regrowth stand regenerating via spontaneous natural regeneration 3862","0.02",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,8851
8334.03,"Agua Salud.1","regrowth stand regenerating via spontaneous natural regeneration 3862","0.02",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,8851
8335.01,"Agua Salud.1","regrowth stand regenerating via spontaneous natural regeneration 3863","0.02",1,"NAC",9,"Disturbance","Agriculture_generic",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,8852
8335.02,"Agua Salud.1","regrowth stand regenerating via spontaneous natural regeneration 3863","0.02",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,8852
8335.03,"Agua Salud.1","regrowth stand regenerating via spontaneous natural regeneration 3863","0.02",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,8852
8336.01,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 359","0.16",1,"NAC",9,"Disturbance","Agriculture_generic",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2929
8336.02,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 359","0.16",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2929
8336.03,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 359","0.16",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2929
8337.01,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 360","0.32",1,"NAC",9,"Disturbance","Agriculture_generic",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2930
8337.02,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 360","0.32",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2930
8337.03,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 360","0.32",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2930
8338.01,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 361","0.32",1,"NAC",9,"Disturbance",NA,NA,"NAC",NA,NA,NA,NA,NA,TRUE,NA,2931
8338.02,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 361","0.32",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2931
8338.03,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 361","0.32",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2931
8339.01,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 362","0.32",1,"NAC",9,"Disturbance",NA,NA,"NAC",NA,NA,NA,NA,NA,TRUE,NA,2932
8339.02,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 362","0.32",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2932
8339.03,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 362","0.32",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2932
8340.01,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 363","0.32",1,"NAC",9,"Disturbance","Agriculture_generic",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2933
8340.02,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 363","0.32",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2933
8340.03,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 363","0.32",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2933
8341.01,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 364","0.32",1,"NAC",9,"Disturbance","Agriculture_generic",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2934
8341.02,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 364","0.32",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2934
8341.03,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 364","0.32",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2934
8342.01,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 365","0.32",1,"NAC",9,"Disturbance","Grazed",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2935
8342.02,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 365","0.32",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2935
8342.03,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 365","0.32",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2935
8343.01,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 366","0.32",1,"NAC",9,"Disturbance","Grazed",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2936
8343.02,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 366","0.32",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2936
8343.03,"Barro Colorado Island","regrowth stand regenerating via spontaneous natural regeneration 366","0.32",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2936
8344.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2005 5","0.02",1,"2005",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2937
8344.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2005 5","0.02",2,"2005",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2937
8344.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2005 5","0.02",3,"2005",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2937
8345.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2004 15","0.02",1,"2004",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2938
8345.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2004 15","0.02",2,"2004",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2938
8345.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2004 15","0.02",3,"2004",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2938
8346.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2004 16","0.02",1,"2004",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2939
8346.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2004 16","0.02",2,"2004",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2939
8346.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2004 16","0.02",3,"2004",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2939
8347.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 9","0.02",1,"2003",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2940
8347.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 9","0.02",2,"2003",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2940
8347.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 9","0.02",3,"2003",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2940
8348.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 10","0.02",1,"2003",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2941
8348.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 10","0.02",2,"2003",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2941
8348.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 10","0.02",3,"2003",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2941
8349.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 11","0.02",1,"2003",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2942
8349.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 11","0.02",2,"2003",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2942
8349.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 11","0.02",3,"2003",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2942
8350.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 12","0.02",1,"2003",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2943
8350.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 12","0.02",2,"2003",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2943
8350.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2003 12","0.02",3,"2003",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2943
8351.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 8","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2944
8351.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 8","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2944
8351.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 8","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2944
8352.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 9","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2945
8352.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 9","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2945
8352.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 9","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2945
8353.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 10","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2946
8353.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 10","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2946
8353.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 10","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2946
8354.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 11","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2947
8354.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 11","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2947
8354.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 11","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2947
8355.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 12","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2948
8355.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 12","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2948
8355.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 12","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2948
8356.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 13","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2949
8356.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 13","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2949
8356.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 13","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2949
8357.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 14","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2950
8357.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 14","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2950
8357.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 14","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2950
8358.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 15","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2951
8358.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 15","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2951
8358.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 15","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2951
8359.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 16","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2952
8359.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 16","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2952
8359.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 16","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2952
8360.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 17","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2953
8360.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 17","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2953
8360.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 17","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2953
8361.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 18","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2954
8361.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 18","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2954
8361.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 18","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2954
8362.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 19","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2955
8362.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 19","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2955
8362.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 19","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2955
8363.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 20","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2956
8363.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 20","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2956
8363.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 20","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2956
8364.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 21","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2957
8364.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 21","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2957
8364.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 21","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2957
8365.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 22","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2958
8365.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 22","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2958
8365.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 22","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2958
8366.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 23","0.02",1,"2002",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2959
8366.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 23","0.02",2,"2002",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2959
8366.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2002 23","0.02",3,"2002",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2959
8367.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 18","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2960
8367.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 18","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2960
8367.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 18","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2960
8368.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 19","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2961
8368.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 19","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2961
8368.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 19","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2961
8369.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 20","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2962
8369.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 20","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2962
8369.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 20","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2962
8370.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 21","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2963
8370.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 21","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2963
8370.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 21","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2963
8371.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 22","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2964
8371.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 22","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2964
8371.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 22","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2964
8372.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 23","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2965
8372.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 23","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2965
8372.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 23","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2965
8373.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 24","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2966
8373.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 24","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2966
8373.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 24","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2966
8374.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 25","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2967
8374.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 25","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2967
8374.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 25","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2967
8375.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 26","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2968
8375.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 26","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2968
8375.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 26","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2968
8376.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 27","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2969
8376.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 27","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2969
