"site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential.duplicates.manual","duplicate.notes","NEW_RECORD","GROA.site.ID","OLD_RECORD"
758,"Hubbard Brook W2",NA,NA,"Hubbard Brook","West Thornton","New Hampshire","United States of America",43.933333,-71.75,"650",NA,"7.97","-9","19","1350",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,"65","Nearctic","Dfb","Temperate mountain system",NA,"Marks_1972_rffc; Reiners_1992_tyoe",NA,NA,NA,"Anderson_2006_toba",NA,171,"1",NA,NA,"",FALSE,NA,NA
759,"Hubbard Brook W5- no soil disturbance",NA,NA,"Hubbard Brook","West Thornton","New Hampshire","United States of America",43.933333,-71.75,"617",NA,"7.97","-9","19","1350",NA,"sandy loam","NAC","NAC","NAC","Spodosol","Soils in the experimental watersheds of the HBEF are generally Spodosols (Soil Survey Staff 1975) of sandy loam texture with pH <4.5. They are characterized by a thick, highly organic forest floor and a spodic horizon in which amorphous sesquioxides and organic matter have accumulated. Cobbles and boulders abound in the profile. Iron and organic matter are mobilized in the forest floor and the E horizon by soil water, and subsequently are deposited in the spodic horizon",NA,NA,"65","Nearctic","Dfb","Temperate mountain system",NA,"Mou_1993_eosd",NA,NA,NA,"Anderson_2006_toba",NA,171,"1",NA,NA,"",FALSE,NA,NA
760,"Hubbard Brook W5- scarified soil disturbance",NA,NA,"Hubbard Brook","West Thornton","New Hampshire","United States of America",43.933333,-71.75,"617",NA,"7.97","-9","19","1350",NA,"sandy loam","NAC","NAC","NAC","Spodosol","Soils in the experimental watersheds of the HBEF are generally Spodosols (Soil Survey Staff 1975) of sandy loam texture with pH <4.5. They are characterized by a thick, highly organic forest floor and a spodic horizon in which amorphous sesquioxides and organic matter have accumulated. Cobbles and boulders abound in the profile. Iron and organic matter are mobilized in the forest floor and the E horizon by soil water, and subsequently are deposited in the spodic horizon",NA,NA,"65","Nearctic","Dfb","Temperate mountain system",NA,"Mou_1993_eosd",NA,NA,NA,"Anderson_2006_toba",NA,171,"1",NA,NA,"",FALSE,NA,NA
761,"Hubbard Brook W5- severe soil disturbance",NA,NA,"Hubbard Brook","West Thornton","New Hampshire","United States of America",43.933333,-71.75,"617",NA,"7.97","-9","19","1350",NA,"sandy loam","NAC","NAC","NAC","Spodosol","pH <4.5. They are characterized by a thick, highly organic forest floor and a spodic horizon in which amorphous sesquioxides and organic matter have accumulated. Cobbles and boulders abound in the profile. Iron and organic matter are mobilized in the forest floor and the E horizon by soil water, and subsequently are deposited in the spodic horizon",NA,NA,"65","Nearctic","Dfb","Temperate mountain system",NA,"Mou_1993_eosd",NA,NA,NA,"Anderson_2006_toba",NA,171,"1",NA,NA,"",FALSE,NA,NA
762,"Hubbard Brook X",NA,NA,"Hubbard Brook","West Thornton","New Hampshire","United States of America",43.933333,-71.75,"NAC",NA,"7.966","-9","19","1350",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,"65","Nearctic","Dfb","Temperate mountain system",NA,"Bormann_1979_papi",NA,NA,1,"Anderson_2006_toba",NA,171,"1",NA,NA,"",FALSE,NA,NA
2493,"Igarape-Acu",NA,NA,NA,"NAC","Para","Brazil",-1.151389,-47.620556,"NAC",NA,"25.5","NAC","NAC","2050",NA,"","NaN","NaN","NaN","Ultisols",NA,NA,NA,NA,NA,NA,NA,NA,"Sommer_2000_csar",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",175,"1",NA,NA,NA,TRUE,3774,FALSE
773,"Igarape Acu",NA,NA,"","Belem","Para","Brazil",-1.136,-47.617,"60",NA,"26","NAC","NAC","2400",NA,"NAC","NAC","NAC","NAC","Ultisol","The soils are predominantly Typic Kandiudults (Rego et al. 1993) of poor nutrient status (Table 1)","NAC",NA,"332","Neotropics","Am","Tropical rainforest",118,"Gehring_1999_rosv",NA,NA,NA,NA,NA,175,"1",NA,NA,"",FALSE,NA,NA
780,"Ilomantsi Mekrijarvi",NA,NA,"","NAC","North Karelia","Finland",62.78,30.97,"145",NA,"2","NAC","NAC","692.2",NA,"loam","NAC","NAC","NAC","NAC",NA,NA,NA,"325","Palearctic","Dfc","Boreal coniferous forest",NA,"Wang_2004_ccfa; Zha_2007_tacc","Wang_2004",NA,1,"Luyssaert_2007_cbob","Maria",177,"1",NA,NA,"",FALSE,NA,NA
1224,"Mekrijarvi Research Station",NA,NA,"","NAC","North Karelia","Finland",62.783333,30.966667,"145",NA,"1.4","NAC","NAC","690",NA,"NAC","NAC","NAC","NAC","Podzol",NA,NA,NA,"325","Palearctic","Dfc","Boreal coniferous forest",NA,"Helmisaari_1995_ncip",NA,NA,NA,"Anderson_2006_toba",NA,177,"1",NA,NA,"",FALSE,NA,NA
2624,"Mekrijarvi Research Station",NA,NA,NA,"NAC","North Carelia","Finland",62.783333,30.966667,"145",NA,"1.4","NAC","NAC","690",NA,"","NaN","NaN","NaN","Podzol",NA,NA,NA,NA,NA,NA,NA,NA,"Helmisaari_1995_ncip",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",177,"1",NA,NA,NA,TRUE,3903,FALSE
800,"J.M. Tucker Amazonian Brazil chronosequence",NA,NA,"","NAC","Para","Brazil",-1.25,-46.75,"NAC",NA,"25.375","NAC","NAC","2841",NA,"sand","NAC","NAC","NAC","NAC",NA,"NAC",NA,"341","Neotropics","Am","Tropical rainforest",117,"Zarin_2001_pbai",NA,"J.M. Tucker unpublished data",NA,"Anderson_2006_toba",NA,180,"1",NA,NA,"",FALSE,NA,NA
2475,"J.M. Tucker Amazonian Brazil chronosequence",NA,NA,NA,"NAC","Para","Brazil",-1.25,-46.75,"NAC",NA,"NAC","NAC","NAC","2841",NA,"sandy","NaN","NaN","NaN","Oxisols",NA,NA,NA,NA,NA,NA,NA,NA,"Zarin_2001_pbai",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",180,"1",NA,NA,NA,TRUE,273,FALSE
812,"Jarvselja",NA,NA,"","NAC","Tartu","Estonia",58.25,27.267,"NAC",NA,"5.4","NAC","NAC","675",NA,"loam","NAC","NAC","NAC","Umbric Gleysol","Umbric Gleysol",NA,NA,"344","Palearctic","Dfb","Temperate continental forest",NA,"Uri_2012_bpac",NA,NA,NA,NA,NA,184,"1",NA,NA,"",FALSE,NA,NA
2598,"Järvselja",NA,NA,NA,"NAC","Tartu","Estonia",58.25,27.266667,"NAC",NA,"5.4","NAC","NAC","675",NA,"loam","NaN","NaN","NaN","Umbric Gleysol",NA,NA,NA,NA,NA,NA,NA,NA,"Uri_2012_bpac",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",184,"1",NA,NA,NA,TRUE,2037,FALSE
4488,"JFL01-0501",NA,NA,NA,"NAC","Hainan","China",18.732067,108.89625,"871",NA,"19.774","NAC","NAC","2791.053034",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14254,FALSE
4495,"JFL01-0502_1",NA,NA,NA,"NAC","Hainan","China",18.73945,108.858733,"882",NA,"19.708","NAC","NAC","2818.767411",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14261,FALSE
4496,"JFL01-0502_3",NA,NA,NA,"NAC","Hainan","China",18.73945,108.858733,"882",NA,"19.708","NAC","NAC","2818.767411",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14262,FALSE
4497,"JFL01-0502_4",NA,NA,NA,"NAC","Hainan","China",18.73945,108.858733,"882",NA,"19.708","NAC","NAC","2818.767411",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14263,FALSE
4498,"JFL01-0502_7",NA,NA,NA,"NAC","Hainan","China",18.73945,108.858733,"882",NA,"19.708","NAC","NAC","2818.767411",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14264,FALSE
4499,"JFL01-0502_8",NA,NA,NA,"NAC","Hainan","China",18.73945,108.858733,"882",NA,"19.708","NAC","NAC","2818.767411",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14265,FALSE
4489,"JFL01-0503",NA,NA,NA,"NAC","Hainan","China",18.753867,108.891433,"781",NA,"20.314","NAC","NAC","2574.29703",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14255,FALSE
4490,"JFL01-0601",NA,NA,NA,"NAC","Hainan","China",18.743467,108.99255,"261",NA,"23.434","NAC","NAC","1613.630715",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14256,FALSE
4491,"JFL01-0603",NA,NA,NA,"NAC","Hainan","China",18.738133,108.979017,"259",NA,"23.446","NAC","NAC","1610.734432",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14257,FALSE
4345,"JFL01-10",NA,NA,NA,"NAC","Hainan","China",18.7529,108.897983,"820",NA,"20.08","NAC","NAC","2666.077338",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14111,FALSE
4435,"JFL01-100",NA,NA,NA,"NAC","Hainan","China",18.755367,108.980117,"315",NA,"23.11","NAC","NAC","1693.829967",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14201,FALSE
4436,"JFL01-101",NA,NA,NA,"NAC","Hainan","China",18.746717,108.9889,"302",NA,"23.188","NAC","NAC","1674.165737",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14202,FALSE
4437,"JFL01-102",NA,NA,NA,"NAC","Hainan","China",18.755317,108.969567,"304",NA,"23.176","NAC","NAC","1677.176077",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14203,FALSE
4438,"JFL01-103",NA,NA,NA,"NAC","Hainan","China",18.7242,108.927433,"918",NA,"19.492","NAC","NAC","2911.407625",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14204,FALSE
4439,"JFL01-104",NA,NA,NA,"NAC","Hainan","China",18.716917,108.9226,"741",NA,"20.554","NAC","NAC","2483.444524",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14205,FALSE
4440,"JFL01-105",NA,NA,NA,"NAC","Hainan","China",18.720383,108.934367,"730",NA,"20.62","NAC","NAC","2459.027072",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14206,FALSE
4441,"JFL01-106",NA,NA,NA,"NAC","Hainan","China",18.709667,108.924183,"686",NA,"20.884","NAC","NAC","2363.734523",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14207,FALSE
4442,"JFL01-107",NA,NA,NA,"NAC","Hainan","China",18.726317,108.933467,"859",NA,"19.846","NAC","NAC","2761.12985",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14208,FALSE
4443,"JFL01-108",NA,NA,NA,"NAC","Hainan","China",18.709983,108.933083,"765",NA,"20.41","NAC","NAC","2537.563849",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14209,FALSE
4444,"JFL01-109",NA,NA,NA,"NAC","Hainan","China",18.69205,108.933317,"531",NA,"21.814","NAC","NAC","2056.517701",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14210,FALSE
4346,"JFL01-11",NA,NA,NA,"NAC","Hainan","China",18.7525,108.878933,"883",NA,"19.702","NAC","NAC","2821.300505",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14112,FALSE
4445,"JFL01-110",NA,NA,NA,"NAC","Hainan","China",18.700483,108.93305,"587",NA,"21.478","NAC","NAC","2162.610571",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14211,FALSE
4446,"JFL01-111",NA,NA,NA,"NAC","Hainan","China",18.710167,108.942567,"569",NA,"21.586","NAC","NAC","2127.925578",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14212,FALSE
4447,"JFL01-112",NA,NA,NA,"NAC","Hainan","China",18.7013,108.94305,"448",NA,"22.312","NAC","NAC","1908.770667",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14213,FALSE
4448,"JFL01-113",NA,NA,NA,"NAC","Hainan","China",18.71895,108.95115,"396",NA,"22.624","NAC","NAC","1821.66411",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14214,FALSE
4449,"JFL01-114",NA,NA,NA,"NAC","Hainan","China",18.710083,108.9506,"409",NA,"22.546","NAC","NAC","1843.06081",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14215,FALSE
4450,"JFL01-115",NA,NA,NA,"NAC","Hainan","China",18.719367,108.94255,"568",NA,"21.592","NAC","NAC","2126.015028",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14216,FALSE
4451,"JFL01-116",NA,NA,NA,"NAC","Hainan","China",18.692467,108.923333,"597",NA,"21.418","NAC","NAC","2182.123718",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14217,FALSE
4452,"JFL01-117",NA,NA,NA,"NAC","Hainan","China",18.681617,108.895017,"799",NA,"20.206","NAC","NAC","2616.257837",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14218,FALSE
4453,"JFL01-118",NA,NA,NA,"NAC","Hainan","China",18.68365,108.9034,"737",NA,"20.578","NAC","NAC","2474.537523",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14219,FALSE
4454,"JFL01-119",NA,NA,NA,"NAC","Hainan","China",18.681983,108.913367,"643",NA,"21.142","NAC","NAC","2274.176624",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14220,FALSE
4347,"JFL01-12",NA,NA,NA,"NAC","Hainan","China",18.761483,108.879017,"968",NA,"19.192","NAC","NAC","3045.146954",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14113,FALSE
4455,"JFL01-120",NA,NA,NA,"NAC","Hainan","China",18.683317,108.923317,"704",NA,"20.776","NAC","NAC","2402.26318",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14221,FALSE
4456,"JFL01-121",NA,NA,NA,"NAC","Hainan","China",18.691483,108.878167,"713",NA,"20.722","NAC","NAC","2421.762378",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14222,FALSE
4457,"JFL01-122",NA,NA,NA,"NAC","Hainan","China",18.690683,108.88605,"786",NA,"20.284","NAC","NAC","2585.884837",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14223,FALSE
4458,"JFL01-123",NA,NA,NA,"NAC","Hainan","China",18.689733,108.893817,"902",NA,"19.588","NAC","NAC","2869.864143",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14224,FALSE
4459,"JFL01-124",NA,NA,NA,"NAC","Hainan","China",18.69145,108.904533,"862",NA,"19.828","NAC","NAC","2768.580435",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14225,FALSE
4460,"JFL01-125",NA,NA,NA,"NAC","Hainan","China",18.692117,108.914133,"776",NA,"20.344","NAC","NAC","2562.761149",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14226,FALSE
4461,"JFL01-126",NA,NA,NA,"NAC","Hainan","China",18.700383,108.87575,"802",NA,"20.188","NAC","NAC","2623.317501",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14227,FALSE
4462,"JFL01-127",NA,NA,NA,"NAC","Hainan","China",18.700767,108.894717,"840",NA,"19.96","NAC","NAC","2714.406206",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14228,FALSE
4463,"JFL01-128",NA,NA,NA,"NAC","Hainan","China",18.7016,108.885933,"945",NA,"19.33","NAC","NAC","2982.880432",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14229,FALSE
4464,"JFL01-129",NA,NA,NA,"NAC","Hainan","China",18.700617,108.92245,"880",NA,"19.72","NAC","NAC","2813.708044",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14230,FALSE
4348,"JFL01-13",NA,NA,NA,"NAC","Hainan","China",18.77065,108.87885,"973",NA,"19.162","NAC","NAC","3058.854221",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14114,FALSE
4465,"JFL01-130",NA,NA,NA,"NAC","Hainan","China",18.700867,108.913633,"977",NA,"19.138","NAC","NAC","3069.864447",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14231,FALSE
4466,"JFL01-131",NA,NA,NA,"NAC","Hainan","China",18.700617,108.9041,"900",NA,"19.6","NAC","NAC","2864.713063",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14232,FALSE
4467,"JFL01-132",NA,NA,NA,"NAC","Hainan","China",18.700233,108.8665,"791",NA,"20.254","NAC","NAC","2597.524806",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14233,FALSE
4468,"JFL01-133",NA,NA,NA,"NAC","Hainan","China",18.728583,108.942183,"797",NA,"20.218","NAC","NAC","2611.561951",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14234,FALSE
4469,"JFL01-134",NA,NA,NA,"NAC","Hainan","China",18.7373,108.941717,"714",NA,"20.716","NAC","NAC","2423.938702",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14235,FALSE
4470,"JFL01-135",NA,NA,NA,"NAC","Hainan","China",18.746417,108.9418,"628",NA,"21.232","NAC","NAC","2243.740458",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14236,FALSE
4471,"JFL01-136",NA,NA,NA,"NAC","Hainan","China",18.75525,108.94125,"709",NA,"20.746","NAC","NAC","2413.076604",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14237,FALSE
4472,"JFL01-137",NA,NA,NA,"NAC","Hainan","China",18.736933,108.931567,"704",NA,"20.776","NAC","NAC","2402.26318",NA,"","NaN","NaN","NaN","Brick yellow soil",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14238,FALSE
4473,"JFL01-138",NA,NA,NA,"NAC","Hainan","China",18.746233,108.931967,"648",NA,"21.112","NAC","NAC","2284.413485",NA,"","NaN","NaN","NaN","humid-thermo ferrralitic",NA,NA,NA,NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",189,"1",NA,NA,NA,TRUE,14239,FALSE
