"site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential.duplicates.manual","duplicate.notes","NEW_RECORD","GROA.site.ID","OLD_RECORD"
1010,"Leuser Ecosystem chronosequence",NA,NA,"","Telaga","North Sumatra","Indonesia",3.789,97.872,"1100",NA,NA,"NAC","NAC",NA,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,"423","IndoMalay","Af","Tropical mountain system",193,"Aththorick_2012_vssa",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,NA,NA
120515,"Leuser Ecosystem chronosequence",NA,NA,NA,"NAC","North Sumatra","Indonesia",3.789,97.872,"1100",NA,"26.18","NAC","NAC","2777",NA,"","NaN","NaN","NaN","NAC",NA,NA,NA,NA,NA,NA,NA,NA,"Aththorick_2012_vssa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,309,FALSE
1826,"Tiogo T13",NA,NA,"","NAC","Sanguie","Burkina Faso",12.263288,-2.761648,"300",NA,"NAC","16","40","785","dry season 5-7 months","NAC","NAC","NAC","NAC","dystric gleysol","dystric gleysol, ferruginous","NAC",NA,"752","Afrotropics","BSh","Tropical dry forest",318,"Nygard_2004_wyis",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,NA,NA
121002,"Tiogo T13",NA,NA,NA,"NAC","Sanguie","Burkina Faso",12.263288,-2.761648,"300",NA,"NAC","NAC","NAC","785",NA,"","NaN","NaN","NaN","dystric gleysol",NA,NA,NA,NA,NA,NA,NA,NA,"Nygard_2004_wyis",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,342,FALSE
1557,"Sa S14",NA,NA,"","NAC","Mouhoun","Burkina Faso",12.65,-3.28333,"300",NA,"NAC","16","40","679","dry season 5-7 months","NAC","NAC","NAC","NAC","gleyic cambisol","gleyic cambisol, ferruginous","NAC",NA,"666","Afrotropics","BSh","Tropical dry forest",321,"Nygard_2004_wyis",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,NA,NA
121979,"Sa S14",NA,NA,NA,"NAC","Mouhoun","Burkina Faso",12.65,-3.28,"300",NA,"NAC","NAC","NAC","679",NA,"","NaN","NaN","NaN","gleyic cambisol",NA,NA,NA,NA,NA,NA,NA,NA,"Nygard_2004_wyis",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,344,FALSE
186,"Bissiga B12",NA,NA,"","NAC","Oubritenga","Burkina Faso",12.6833,-1.1667,"300",NA,"NAC","16","40","632","dry season 5-7 months","NAC","NAC","NAC","NAC","ferric luvisol","ferric luvisol, ferruginous","NAC",NA,"82","Afrotropics","BSh","Tropical dry forest",322,"Nygard_2004_wyis",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,NA,NA
122469,"Bissiga B12",NA,NA,NA,"NAC","Oubritenga","Burkina Faso",12.6833,-1.17,"300",NA,"NAC","NAC","NAC","632",NA,"","NaN","NaN","NaN","ferric luvisol",NA,NA,NA,NA,NA,NA,NA,NA,"Nygard_2004_wyis",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,345,FALSE
2009,"Yabo Y13",NA,NA,"","NAC","Sanmatenga","Burkina Faso",13,-1.5,"300",NA,"NAC","16","40","629","dry season 5-7 months","NAC","NAC","NAC","NAC","eutric regosol","eutric regosol, ferruginous","NAC",NA,"810","Afrotropics","BSh","Tropical dry forest",323,"Nygard_2004_wyis",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,NA,NA
122960,"Yabo Y13",NA,NA,NA,"NAC","Sanmatenga","Burkina Faso",13,-1.5,"300",NA,"NAC","NAC","NAC","629",NA,"","NaN","NaN","NaN","eutric regosol",NA,NA,NA,NA,NA,NA,NA,NA,"Nygard_2004_wyis",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,346,FALSE
1912,"Waldo Lake (cool dry)",NA,NA,"","NAC","Oregon","United States of America",43.5,-122,"NAC",NA,"4.6","NAC","NAC","404",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,"240","Nearctic","Csb","Temperate mountain system",NA,"Boone_1988_sasc",NA,"Keith_2009_rofb; Liu_2014_htpa",NA,"Keith_2009_rofb; Liu_2014_htpa","Maria",0,"0",NA,NA,"",FALSE,NA,NA
123452,"Waldo Lake (cool dry)",NA,NA,NA,"NAC","Oregon","United States",43.5,-122,"1770",NA,"NAC","NAC","NAC","2200",NA,"88.11.1","NaN","NaN","NaN","Entic Cryorthod",NA,NA,NA,NA,NA,NA,NA,NA,"Boone_1988_sasc",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3793,FALSE
1549,"S village Karen area swidden cultivation fallow chronosequence",NA,NA,"","Karen","Bago","Myanmar",18.866667,95.883333,"350",NA,"NAC","21.4","32.7","1966","Most of the rainfall occurs during the rainy season (May-Oct)","NAC","NAC","NAC","NAC","Ultisol",NA,"NAC",NA,"53","IndoMalay","Aw","Tropical rainforest",1232,"Fukushima_2007_rpof",NA,NA,NA,"Bonner_2013_amgc",NA,19,"1","0",NA,"need to return to two original refs",FALSE,NA,NA
123945,"S village Karen area swidden cultivation fallow chronosequence",NA,NA,NA,"NAC","Bago","Myanmar",18.866667,95.883333,"350",NA,"NAC","NAC","NAC","1966",NA,"","NaN","NaN","NaN","Ultisol",NA,NA,NA,NA,NA,NA,NA,NA,"Fukushima_2007_rpof",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3528,FALSE
1868,"UMBS harvest and fire chronosequence",NA,NA,"University of Michigan Biological Station (UMBS)","NAC","Michigan","United States of America",45.5916667,-84.716667,"230",NA,"5.5","NAC","NAC","817",NA,"sandy","NAC","NAC","NAC","NAC","mixed frigid Entic Haplothods (Rubicon series)",NA,NA,"360","Nearctic","Dfb","Temperate continental forest",NA,"Gough_2007_tloh","Gough_2007_tloh",NA,1,"Luyssaert_2007_cbob","Maria",296,"1",NA,NA,"",FALSE,NA,NA
124439,"UMBS harvest and fire chronosequence",NA,NA,NA,"NAC","Michigan","United States",45.591667,-84.716667,"NAC",NA,"5.5","NAC","NAC","817",NA,"92.7.1","NaN","NaN","NaN","Entic Haplothods",NA,NA,NA,NA,NA,NA,NA,NA,"Gough_2007_tloh",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2396,FALSE
1224,"Mekrijarvi Research Station",NA,NA,"","NAC","North Karelia","Finland",62.783333,30.966667,"145",NA,"1.4","NAC","NAC","690",NA,"NAC","NAC","NAC","NAC","Podzol",NA,NA,NA,"325","Palearctic","Dfc","Boreal coniferous forest",NA,"Helmisaari_1995_ncip",NA,NA,NA,"Anderson_2006_toba",NA,154,"1",NA,NA,"",FALSE,NA,NA
125430,"Mekrijarvi Research Station",NA,NA,NA,"NAC","North Carelia","Finland",62.783333,30.966667,"145",NA,"1.4","NAC","NAC","690",NA,"","NaN","NaN","NaN","Podzol",NA,NA,NA,NA,NA,NA,NA,NA,"Helmisaari_1995_ncip",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3903,FALSE
1958,"Wildfire-regenerating Jack Pine Chronosequence 36",NA,NA,NA,"NAC","Michigan","United States of America",44.433,-84.233,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,NA,NA
129434,"Wildfire-regenerating Jack Pine Chronosequence 36",NA,NA,NA,"NAC","Michigan","United States",44.433333,-84.233333,"NAC",NA,"6.3","NAC","NAC","690",NA,"92..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3743,FALSE
1954,"Wildfire-regenerating Jack Pine Chronosequence 14",NA,NA,NA,"NAC","Michigan","United States of America",44.45,-84.267,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,NA,NA
129939,"Wildfire-regenerating Jack Pine Chronosequence 14",NA,NA,NA,"NAC","Michigan","United States",44.45,-84.266667,"NAC",NA,"6.3","NAC","NAC","690",NA,"90..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3733,FALSE
1959,"Wildfire-regenerating Jack Pine Chronosequence 4",NA,NA,NA,"NAC","Michigan","United States of America",44.47,-84.3,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,NA,NA
130445,"Wildfire-regenerating Jack Pine Chronosequence 4",NA,NA,NA,"NAC","Michigan","United States",44.466667,-84.333333,"NAC",NA,"6.3","NAC","NAC","690",NA,"93..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3518,FALSE
1961,"Wildfire-regenerating Jack Pine Chronosequence 7",NA,NA,NA,"NAC","Michigan","United States of America",44.5,-84.3,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,NA,NA
130952,"Wildfire-regenerating Jack Pine Chronosequence 7",NA,NA,NA,"NAC","Michigan","United States",44.5,-84.3,"NAC",NA,"6.3","NAC","NAC","690",NA,"82..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3772,FALSE
1952,"Wildfire-regenerating Jack Pine Chronosequence 1",NA,NA,NA,"NAC","Michigan","United States of America",44.516,-84.267,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,NA,NA
131460,"Wildfire-regenerating Jack Pine Chronosequence 1",NA,NA,NA,"NAC","Michigan","United States",44.516667,-84.266667,"NAC",NA,"6.3","NAC","NAC","690",NA,"89..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3604,FALSE
1960,"Wildfire-regenerating Jack Pine Chronosequence 52",NA,NA,NA,"NAC","Michigan","United States of America",44.55,-84.35,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,306,"1","1",NA,"",FALSE,NA,NA
131969,"Wildfire-regenerating Jack Pine Chronosequence 52",NA,NA,NA,"NAC","Michigan","United States",44.55,-84.35,"NAC",NA,"6.3","NAC","NAC","690",NA,"92..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3543,FALSE
1962,"Wildfire-regenerating Jack Pine Chronosequence 72",NA,NA,NA,"NAC","Michigan","United States of America",44.57,-84.4,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,306,"1","1",NA,"",FALSE,NA,NA
132479,"Wildfire-regenerating Jack Pine Chronosequence 72",NA,NA,NA,"NAC","Michigan","United States",44.566667,-84.4,"NAC",NA,"6.3","NAC","NAC","690",NA,"91..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3704,FALSE
1956,"Wildfire-regenerating Jack Pine Chronosequence 22",NA,NA,NA,"NAC","Michigan","United States of America",44.6,-84.05,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,305,"1","1",NA,"",FALSE,NA,NA
132990,"Wildfire-regenerating Jack Pine Chronosequence 22",NA,NA,NA,"NAC","Michigan","United States",44.6,-84.05,"NAC",NA,"6.3","NAC","NAC","690",NA,"91..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3624,FALSE
1955,"Wildfire-regenerating Jack Pine Chronosequence 2",NA,NA,NA,"NAC","Michigan","United States of America",44.6,-84,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,305,"1","1",NA,"",FALSE,NA,NA
133502,"Wildfire-regenerating Jack Pine Chronosequence 2",NA,NA,NA,"NAC","Michigan","United States",44.6,-84,"NAC",NA,"6.3","NAC","NAC","690",NA,"90..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3815,FALSE
1953,"Wildfire-regenerating Jack Pine Chronosequence 12",NA,NA,"","NAC","Michigan","United States of America",44.717,-84.483,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,NA,NA
134015,"Wildfire-regenerating Jack Pine Chronosequence 12",NA,NA,NA,"NAC","Michigan","United States",44.716667,-84.483333,"NAC",NA,"6.3","NAC","NAC","690",NA,"93..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3591,FALSE
1957,"Wildfire-regenerating Jack Pine Chronosequence 27",NA,NA,"","NAC","Michigan","United States of America",44.717,-84.417,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,"791","Nearctic","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,NA,NA
134529,"Wildfire-regenerating Jack Pine Chronosequence 27",NA,NA,NA,"NAC","Michigan","United States",44.716667,-84.416667,"NAC",NA,"6.3","NAC","NAC","690",NA,"92..","NaN","NaN","NaN","Entisol",NA,NA,NA,NA,NA,NA,NA,NA,"Rothstein_2004_laro",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3825,FALSE
597,"Fazenda Vitoria 2",NA,NA,"","Paragominas","Para","Brazil",-2.916667,-47.566667,"NAC",NA,"NAC","NAC","NAC","1750","dry season july-december","NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,"252","Neotropics","Am","Tropical rainforest",1403,"Uhl_1990_dfsa",NA,NA,NA,"Chao_2009_atdq",NA,0,"0",NA,NA,"",FALSE,NA,NA
135044,"Fazenda Vitoria 2",NA,NA,NA,"NAC","Para","Brazil",-2.916667,-47.566667,"NAC",NA,"NAC","NAC","NAC","1750",NA,"","NaN","NaN","NaN","Oxisol",NA,NA,NA,NA,NA,NA,NA,NA,"Uhl_1990_dfsa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2021,FALSE
2044,"Yenisei River",NA,NA,"","NAC","Krasnoyarsk/Central Siberia","Siberia",60.72,89.13,"NAC",NA,"-3.7","NAC","NAC","493",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,"426","Palearctic","Dfc","Boreal coniferous forest",NA,"Wirth_2002_fast",NA,"Keith_2009_rofb; Liu_2014_htpa",NA,"Keith_2009_rofb; Liu_2014_htpa","Maria",201,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",NA,NA,"",FALSE,NA,NA
135560,"Yenisei River",NA,NA,NA,"NAC","Siberia","Russia",60.716667,89.133333,"NAC",NA,"-3.7","NAC","NAC","493",NA,"NAC","NAC","NAC","NAC","inceptisol",NA,NA,NA,NA,NA,NA,NA,NA,"Wirth_2002_fast",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2025,FALSE
